,price,brand,model,year,title_status,mileage,color,vin,lot,state,country,condition
868,18200,dodge,door,2016,clean vehicle,50639.0,black,  2c3cdxct3gh355660,167780126,new jersey, usa,7 hours left
869,21800,dodge,challenger,2019,clean vehicle,6530.0,gray,  2c3cdzbt8kh705158,167456189,arizona, usa,2 days left
870,52000,dodge,charger,2016,clean vehicle,17432.0,blue,  2c3cdxl92gh285329,167780193,illinois, usa,2 days left
871,19000,dodge,charger,2019,clean vehicle,19636.0,black,  2c3cdxhg6kh598321,167456192,arizona, usa,2 days left
872,25000,dodge,challenger,2016,clean vehicle,41748.0,no_color,  2c3cdzbt4gh325869,167780200,illinois, usa,2 days left
873,36000,dodge,challenger,2016,clean vehicle,13162.0,red,  2c3cdzfj8gh351982,167780204,illinois, usa,2 days left
874,17000,dodge,caravan,2019,clean vehicle,32937.0,white,  2c4rdgegxkr599122,167469885,georgia, usa,8 days left
875,25300,dodge,door,2015,clean vehicle,23095.0,red,  1c4rdjeg3fc112029,167780468,wisconsin, usa,21 hours left
876,14900,dodge,journey,2017,clean vehicle,34432.0,gray,  3c4pddeg9ht565166,167473054,wisconsin, usa,22 hours left
877,15000,dodge,caravan,2017,clean vehicle,48162.0,no_color,  2c4rdgeg8hr632871,167473055,wisconsin, usa,21 hours left
878,12995,dodge,doors,2014,clean vehicle,68310.0,gray,  2c3cdyag9eh126828,167477459,massachusetts, usa,8 days left
879,17750,dodge,doors,2014,clean vehicle,48000.0,black,  2c3cdybt2eh298212,167477460,massachusetts, usa,8 days left
880,10295,dodge,doors,2014,clean vehicle,105962.0,black,  2c3cdyag3eh213138,167477461,pennsylvania, usa,8 days left
881,16995,dodge,doors,2014,clean vehicle,96575.0,gray,  2c3cdybt3eh136783,167477462,connecticut, usa,8 days left
882,25000,dodge,doors,2014,clean vehicle,13239.0,toreador red,  2c3cdybt5eh217218,167477463,new york, usa,8 days left
883,23995,dodge,doors,2014,clean vehicle,24934.0,bright white clearcoat,  2c3cdybt3eh115268,167477464,rhode island, usa,8 days left
884,14900,dodge,doors,2014,clean vehicle,46859.0,billet silver metallic clearcoat,  2c3cdyag6eh133624,167477465,new jersey, usa,8 days left
885,15810,dodge,doors,2014,clean vehicle,44468.0,black clearcoat,  2c3cdyag9eh313809,167477466,new york, usa,8 days left
886,20227,dodge,doors,2014,clean vehicle,62230.0,jazz blue pearlcoat,  2c3cdybt1eh270465,167477467,new york, usa,8 days left
887,20999,dodge,doors,2014,clean vehicle,37082.0,silver,  2c3cdybt9eh247614,167477468,new york, usa,8 days left
888,22499,dodge,doors,2014,clean vehicle,23964.0,bright white clearcoat,  2c3cdybt9eh143592,167477469,new jersey, usa,8 days left
889,23495,dodge,doors,2014,clean vehicle,11204.0,black clearcoat,  2c3cdyag1eh311262,167477470,new york, usa,8 days left
890,25250,dodge,doors,2014,clean vehicle,7608.0,billet silver metallic clearcoat,  2c3cdybt6eh111229,167477485,new york, usa,8 days left
891,15322,dodge,doors,2014,clean vehicle,49982.0,billet silver metallic clearcoat,  2c3cdyag3eh251064,167477486,new jersey, usa,8 days left
892,21232,dodge,charger,2019,clean vehicle,4950.0,gray,  2c3cdxbgxkh707467,167480295,texas, usa,4 days left
893,5800,dodge,journey,2013,clean vehicle,111628.0,white,  3c4pddfg9dt523590,167780745,wisconsin, usa,21 hours left
894,29000,dodge,door,2012,clean vehicle,15927.0,black,  2c3cdxej6ch170654,167780754,illinois, usa,21 hours left
895,17000,dodge,caravan,2018,clean vehicle,36299.0,gray,  2c4rdgeg5jr147562,167781292,new jersey, usa,2 days left
896,13800,dodge,journey,2018,clean vehicle,28469.0,red,  3c4pdcgg9jt352215,167491370,florida, usa,23 hours left
897,30000,dodge,durango,2019,clean vehicle,29086.0,gray,  1c4sdhct3kc769532,167492266,missouri, usa,8 days left
898,14800,dodge,caravan,2017,clean vehicle,35991.0,gray,  2c4rdgeg1hr716871,167493381,florida, usa,23 hours left
899,8500,dodge,journey,2017,clean vehicle,62224.0,black,  3c4pdcabxht695526,167494494,missouri, usa,7 days left
900,9800,dodge,door,2013,clean vehicle,86500.0,white,  1c4rdjdg3dc674852,167496123,missouri, usa,8 days left
901,4200,dodge,door,2014,clean vehicle,144725.0,gray,  2c3cdxbg3eh170784,167519895,nevada, usa,22 hours left
902,2500,dodge,van,2013,salvage insurance,163260.0,red,  2c4rdgbg8dr566594,167532547,tennessee, usa,15 hours left
903,28700,dodge,charger,2018,clean vehicle,19636.0,blue,  2c3cdxct8jh197730,167782326,california, usa,21 hours left
904,18500,dodge,challenger,2018,clean vehicle,34272.0,gray,  2c3cdzag4jh302832,167782327,california, usa,2 days left
905,17300,dodge,challenger,2018,clean vehicle,42909.0,no_color,  2c3cdzag3jh242672,167782329,california, usa,2 days left
906,7100,dodge,door,2016,clean vehicle,55749.0,gray,  3c4pdcab7gt103739,167541492,louisiana, usa,8 days left
907,3250,dodge,door,2015,salvage insurance,89142.0,white,  1c3cdfbb5fd213552,167547285,minnesota, usa,16 hours left
908,30700,dodge,durango,2017,clean vehicle,20328.0,no_color,  1c4sdhctxhc936557,167783117,california, usa,21 hours left
909,3000,dodge,door,2012,clean vehicle,149332.0,gray,  3c4pdcdg6ct146745,167552614,missouri, usa,9 days left
910,26500,dodge,durango,2019,clean vehicle,28551.0,gray,  1c4rdjdgxkc744523,167553403,california, usa,8 days left
911,20800,dodge,charger,2019,clean vehicle,35098.0,gray,  2c3cdxhgxkh527140,167553404,california, usa,8 days left
912,20800,dodge,charger,2019,clean vehicle,35365.0,gray,  2c3cdxjg8kh527857,167553409,california, usa,8 days left
913,5100,dodge,door,2015,clean vehicle,88398.0,white,  1c3cdfaa2fd144750,167783937,california, usa,2 days left
914,18900,dodge,challenger,2019,clean vehicle,27957.0,black,  2c3cdzggxkh532268,167553412,california, usa,8 days left
915,24000,dodge,durango,2019,clean vehicle,30161.0,silver,  1c4rdhdg3kc769255,167553418,california, usa,8 days left
916,38800,dodge,challenger,2015,clean vehicle,26292.0,white,  2c3cdzc90fh834388,167783956,california, usa,2 days left
917,24500,dodge,durango,2019,clean vehicle,25780.0,white,  1c4rdhdg1kc557017,167553420,california, usa,8 days left
918,24500,dodge,durango,2019,clean vehicle,25032.0,black,  1c4rdhdg3kc675893,167553423,california, usa,8 days left
919,6500,dodge,door,2016,clean vehicle,72248.0,blue,  1c3cdfbb8gd766472,167783975,new jersey, usa,2 days left
920,24000,dodge,durango,2019,clean vehicle,30630.0,gray,  1c4rdhdg7kc675959,167553491,california, usa,8 days left
921,18000,dodge,door,2014,clean vehicle,86125.0,no_color,  1c4rdjeg3ec591566,167783985,california, usa,21 hours left
922,24000,dodge,durango,2019,clean vehicle,30408.0,white,  1c4rdhdg6kc557000,167553506,california, usa,8 days left
923,23500,dodge,durango,2019,clean vehicle,35443.0,silver,  1c4rdhdg0kc557042,167553511,california, usa,8 days left
924,4500,dodge,van,2014,clean vehicle,95377.0,white,  2c4rdgcg9er400696,167783994,california, usa,2 days left
925,25900,dodge,durango,2019,clean vehicle,32724.0,silver,  1c4rdjdg6kc684983,167553512,california, usa,8 days left
926,13900,dodge,caravan,2019,clean vehicle,45089.0,gray,  2c4rdgcg3kr514530,167553571,california, usa,8 days left
927,14200,dodge,journey,2019,clean vehicle,35948.0,silver,  3c4pdcgg4kt707549,167553584,california, usa,8 days left
928,15400,dodge,caravan,2019,clean vehicle,41601.0,blue,  2c4rdgeg5kr563175,167553585,california, usa,8 days left
929,17500,dodge,challenger,2019,clean vehicle,26370.0,gray,  2c3cdzagxkh583746,167785326,texas, usa,1 days left
930,17500,dodge,caravan,2019,clean vehicle,18271.0,white,  2c4rdgcg1kr761805,167785571,texas, usa,2 days left
931,18000,dodge,caravan,2019,clean vehicle,9476.0,white,  2c4rdgcg3kr753690,167785577,texas, usa,1 days left
932,25200,dodge,door,2012,clean vehicle,80899.0,gray,  3c6ud5dl9cg338415,167786130,new jersey, usa,2 days left
933,14100,dodge,caravan,2018,clean vehicle,57394.0,black,  2c4rdgeg5jr337118,167786903,texas, usa,2 days left
934,13300,dodge,caravan,2018,clean vehicle,42190.0,white,  2c4rdgcg3jr364854,167555073,california, usa,8 days left
935,16200,dodge,caravan,2019,clean vehicle,22591.0,black,  2c4rdgbgxkr624069,167787079,oklahoma, usa,21 hours left
936,13300,dodge,caravan,2018,clean vehicle,48681.0,gray,  2c4rdgegxjr331914,167555075,california, usa,8 days left
937,13100,dodge,caravan,2018,clean vehicle,42621.0,silver,  2c4rdgcg0jr241626,167555080,california, usa,8 days left
938,15500,dodge,caravan,2017,clean vehicle,27761.0,silver,  2c4rdgeg9hr852858,167556225,california, usa,8 days left
939,4500,dodge,door,2013,salvage insurance,107768.0,white,  2c3cdyag9dh607919,167559924,california, usa,18 hours left
940,28400,dodge,durango,2019,clean vehicle,14355.0,gray,  1c4rdjdg7kc780041,167565682,colorado, usa,3 days left
941,17400,dodge,caravan,2019,clean vehicle,9467.0,gray,  2c4rdgcgxkr747353,167565747,colorado, usa,3 days left
942,6000,dodge,door,2014,clean vehicle,122837.0,silver,  2c3cdxbg1eh268115,167568295,florida, usa,53 minutes
943,20700,dodge,challenger,2019,clean vehicle,18313.0,gray,  2c3cdzag9kh642088,167570322,virginia, usa,2 days left
944,20300,dodge,challenger,2019,clean vehicle,19506.0,black,  2c3cdzag1kh656275,167570325,virginia, usa,2 days left
945,14000,dodge,journey,2018,clean vehicle,14750.0,black,  3c4pdcbb1jt319818,167787973,oklahoma, usa,21 hours left
946,22000,dodge,challenger,2019,clean vehicle,11280.0,green,  2c3cdzgg5kh709017,167570337,virginia, usa,2 days left
947,17200,dodge,journey,2019,clean vehicle,13944.0,blue,  3c4pdcgg2kt803633,167570512,virginia, usa,2 days left
948,15000,dodge,door,2016,clean vehicle,26922.0,blue,  2c3cdzag4gh309689,167788142,oklahoma, usa,21 hours left
949,17500,dodge,journey,2019,clean vehicle,12690.0,gray,  3c4pdcgg0kt809995,167570522,virginia, usa,2 days left
950,1300,dodge,door,2013,salvage insurance,239822.0,gray,  1c3cdzcb5dn552741,167682466,michigan, usa,2 days left
951,1750,dodge,door,2014,salvage insurance,74975.0,red,  1c3cdfbaxed815126,167690780,nevada, usa,3 days left
952,16300,dodge,caravan,2019,clean vehicle,28289.0,red,  2c4rdgeg0kr557123,167715827,florida, usa,21 hours left
953,15700,dodge,caravan,2019,clean vehicle,38041.0,red,  2c4rdgeg9kr529238,167715831,florida, usa,21 hours left
954,10000,dodge,journey,2017,clean vehicle,52386.0,silver,  3c4pdcab0ht524414,167789024,florida, usa,2 days left
955,23100,dodge,charger,2019,clean vehicle,34391.0,white,  2c3cdxct7kh608441,167715833,florida, usa,21 hours left
956,14900,dodge,caravan,2019,clean vehicle,39515.0,red,  2c4rdgcg9kr578507,167715835,florida, usa,21 hours left
957,16700,dodge,journey,2019,clean vehicle,22074.0,orange,  3c4pdcgg0kt783155,167570536,virginia, usa,2 days left
958,16300,dodge,caravan,2019,clean vehicle,28782.0,white,  2c4rdgeg6kr578882,167715849,florida, usa,21 hours left
959,25800,dodge,durango,2019,clean vehicle,30092.0,red,  1c4rdjdg5kc733915,167717748,north carolina, usa,21 hours left
960,23800,dodge,challenger,2019,clean vehicle,26443.0,black,  2c3cdzbt4kh578392,167717749,north carolina, usa,21 hours left
961,16800,dodge,journey,2019,clean vehicle,28981.0,red,  3c4pddeg4kt738776,167717794,north carolina, usa,21 hours left
962,15500,dodge,journey,2019,clean vehicle,32865.0,white,  3c4pdceg4kt716822,167717801,north carolina, usa,21 hours left
963,6000,dodge,door,2014,clean vehicle,117258.0,blue,  2c3cdxbg9eh266032,167575083,florida, usa,23 hours left
964,26900,dodge,durango,2019,clean vehicle,16397.0,white,  1c4rdjdg2kc780335,167580494,arizona, usa,20 hours left
965,16900,dodge,caravan,2019,clean vehicle,16176.0,white,  2c4rdgeg7kr743175,167580498,arizona, usa,20 hours left
966,19500,dodge,caravan,2019,clean vehicle,1091.0,gray,  2c4rdgcg0kr798456,167580505,arizona, usa,20 hours left
967,15400,dodge,caravan,2019,clean vehicle,17472.0,black,  2c4rdgcg3kr747548,167580517,arizona, usa,20 hours left
968,2300,dodge,door,2012,clean vehicle,123882.0,white,  1c3cdzag7cn309641,167791160,texas, usa,7 hours left
969,17000,dodge,charger,2019,clean vehicle,10341.0,red,  2c3cdxbg0kh753132,167722603,california, usa,1 days left
970,34000,dodge,durango,2019,clean vehicle,19695.0,black,  1c4sdjet3kc625404,167600947,new jersey, usa,2 hours left
971,13700,dodge,journey,2017,clean vehicle,51041.0,black,  3c4pddgg5ht702827,167605371,pennsylvania, usa,1 days left
972,19100,dodge,challenger,2018,clean vehicle,22646.0,white,  2c3cdzag1jh288453,167792687,west virginia, usa,2 days left
973,11800,dodge,journey,2018,clean vehicle,18138.0,white,  3c4pdcab0jt444388,167792692,west virginia, usa,2 days left
974,27500,dodge,durango,2019,clean vehicle,23987.0,gray,  1c4rdjdg6kc701149,167724305,nevada, usa,6 hours left
975,26900,dodge,durango,2019,clean vehicle,17160.0,black,  1c4rdjdg6kc770276,167724309,nevada, usa,6 hours left
976,27100,dodge,durango,2019,clean vehicle,26929.0,white,  1c4rdjdgxkc770197,167724315,nevada, usa,6 hours left
977,27200,dodge,durango,2019,clean vehicle,25815.0,white,  1c4rdjdg5kc744770,167724371,nevada, usa,6 hours left
978,9000,dodge,caravan,2017,clean vehicle,81992.0,silver,  2c4rdgcg9hr818437,167607358,florida, usa,4 days left
979,22500,dodge,challenger,2019,clean vehicle,5000.0,gray,  2c3cdzag6kh668955,167725170,south carolina, usa,21 hours left
980,7700,dodge,door,2015,clean vehicle,62683.0,white,  1c3cdfcb9fd102064,167793030,west virginia, usa,2 days left
981,4500,dodge,van,2013,clean vehicle,107224.0,white,  2c4rdgbg6dr505681,167609840,florida, usa,4 days left
982,2200,dodge,door,2013,salvage insurance,184905.0,gray,  3c4pddbg6dt605945,167611180,illinois, usa,16 hours left
983,21500,dodge,charger,2019,clean vehicle,35153.0,black,  2c3cdxhg6kh611276,167611458,pennsylvania, usa,6 days left
984,18800,dodge,challenger,2019,clean vehicle,26474.0,orange,  2c3cdzag9kh617109,167611459,pennsylvania, usa,6 days left
985,21800,dodge,charger,2019,clean vehicle,30943.0,red,  2c3cdxhg0kh608762,167611460,pennsylvania, usa,6 days left
986,20300,dodge,challenger,2019,clean vehicle,17154.0,black,  2c3cdzgg1kh712965,167611462,pennsylvania, usa,6 days left
987,8200,dodge,van,2016,clean vehicle,79637.0,white,  2c4rdgcg4gr384748,167727312,south carolina, usa,21 hours left
988,19000,dodge,caravan,2019,clean vehicle,12123.0,red,  2c4rdgeg1kr664259,167611463,pennsylvania, usa,6 days left
989,8400,dodge,door,2016,clean vehicle,107822.0,blue,  2c3cdxhg4gh237287,167727324,south carolina, usa,21 hours left
990,19500,dodge,caravan,2019,clean vehicle,10221.0,blue,  2c4rdgeg2kr724727,167611466,pennsylvania, usa,6 days left
991,7000,dodge,door,2015,clean vehicle,95278.0,blue,  3c4pdcab4ft518015,167727515,south carolina, usa,21 hours left
992,19500,dodge,challenger,2019,clean vehicle,13457.0,gray,  2c3cdzag2kh656320,167611467,pennsylvania, usa,6 days left
993,8500,dodge,van,2014,clean vehicle,69936.0,blue,  2c4rdgbg3er453122,167793430,missouri, usa,21 hours left
994,20500,dodge,challenger,2019,clean vehicle,13520.0,gray,  2c3cdzgg0kh702489,167611468,pennsylvania, usa,6 days left
995,4900,dodge,door,2014,clean vehicle,96922.0,silver,  1c3cdfbb6ed862064,167727578,south carolina, usa,21 hours left
996,20800,dodge,door,2014,clean vehicle,72594.0,black,  1c4sdjct7ec971656,167793438,missouri, usa,21 hours left
997,28500,dodge,durango,2019,clean vehicle,17896.0,silver,  1c4rdjdg3kc827484,167611469,pennsylvania, usa,6 days left
998,21900,dodge,caravan,2019,clean vehicle,11088.0,silver,  2c4rdgegxkr786263,167611470,pennsylvania, usa,6 days left
999,15800,dodge,caravan,2019,clean vehicle,29567.0,black,  2c4rdgeg6kr623139,167796317,nevada, usa,2 days left
1000,33000,dodge,durango,2019,clean vehicle,15655.0,white,  1c4sdjct2kc683796,167730778,colorado, usa,16 hours left
1001,22700,dodge,challenger,2019,clean vehicle,26428.0,black,  2c3cdzbt4kh642012,167796319,nevada, usa,2 days left
1002,21900,dodge,charger,2019,clean vehicle,29003.0,white,  2c3cdxhg2kh585016,167611474,pennsylvania, usa,6 days left
1003,19300,dodge,charger,2019,clean vehicle,32229.0,red,  2c3cdxbg2kh644607,167611475,pennsylvania, usa,6 days left
1004,30700,dodge,durango,2019,clean vehicle,26503.0,black,  1c4sdjct0kc744790,167796327,nevada, usa,2 days left
1005,19300,dodge,challenger,2019,clean vehicle,15446.0,black,  2c3cdzag2kh679841,167611476,pennsylvania, usa,6 days left
1006,13750,dodge,caravan,2014,clean vehicle,128556.0,white,  2c7wdgbg1er432307,167733402,california, usa,5 hours left
1007,16400,dodge,caravan,2019,clean vehicle,23369.0,silver,  2c4rdgcg9kr696007,167796331,nevada, usa,2 days left
1008,19500,dodge,caravan,2019,clean vehicle,8767.0,black,  2c4rdgeg8kr695119,167611477,pennsylvania, usa,6 days left
1009,15100,dodge,caravan,2019,clean vehicle,48319.0,white,  2c4rdgeg2kr565983,167796338,nevada, usa,2 days left
1010,28500,dodge,durango,2019,clean vehicle,15275.0,black,  1c4rdjdg0kc622141,167611478,pennsylvania, usa,6 days left
1011,15300,dodge,caravan,2019,clean vehicle,33826.0,white,  2c4rdgcg2kr648283,167796618,nevada, usa,2 days left
1012,20300,dodge,challenger,2019,clean vehicle,16679.0,white,  2c3cdzgg3kh684649,167611479,pennsylvania, usa,6 days left
1013,22000,dodge,charger,2019,clean vehicle,26184.0,gray,  2c3cdxhg3kh630447,167611480,pennsylvania, usa,6 days left
1014,16700,dodge,journey,2019,clean vehicle,21203.0,gray,  3c4pddgg5kt779690,167796665,nevada, usa,2 days left
1015,19300,dodge,challenger,2019,clean vehicle,17870.0,black,  2c3cdzag6kh701727,167611481,pennsylvania, usa,6 days left
1016,34100,dodge,durango,2019,clean vehicle,17909.0,gray,  1c4sdjct3kc820776,167734876,michigan, usa,21 hours left
1017,14600,dodge,caravan,2019,clean vehicle,41126.0,silver,  2c4rdgcg5kr606318,167796677,nevada, usa,2 days left
1018,18200,dodge,caravan,2019,clean vehicle,14098.0,red,  2c4rdgcgxkr753573,167611636,pennsylvania, usa,6 days left
1019,33800,dodge,durango,2019,clean vehicle,15003.0,black,  1c4sdjct1kc817603,167734879,michigan, usa,21 hours left
1020,15900,dodge,journey,2019,clean vehicle,29105.0,black,  3c4pddgg3kt720539,167796678,nevada, usa,2 days left
1021,16500,dodge,caravan,2019,clean vehicle,34794.0,black,  2c4rdgeg9kr518336,167611637,pennsylvania, usa,6 days left
1022,29600,dodge,durango,2019,clean vehicle,20034.0,silver,  1c4rdjdg9kc722562,167734880,michigan, usa,21 hours left
1023,14100,dodge,caravan,2019,clean vehicle,46942.0,black,  2c4rdgcg1kr520021,167796679,nevada, usa,2 days left
1024,18200,dodge,caravan,2019,clean vehicle,14753.0,white,  2c4rdgcg3kr765807,167611639,pennsylvania, usa,6 days left
1025,18200,dodge,caravan,2019,clean vehicle,14359.0,black,  2c4rdgcg5kr749382,167611640,pennsylvania, usa,6 days left
1026,24300,dodge,charger,2019,clean vehicle,34922.0,black,  2c3cdxjg8kh573477,167734890,michigan, usa,21 hours left
1027,15400,dodge,journey,2019,clean vehicle,20944.0,white,  3c4pdcgg4kt815525,167796686,nevada, usa,2 days left
1028,19000,dodge,journey,2019,clean vehicle,9877.0,white,  3c4pddgg1kt858578,167611644,pennsylvania, usa,6 days left
1029,19000,dodge,journey,2019,clean vehicle,8949.0,black,  3c4pddgg8kt858576,167611647,pennsylvania, usa,6 days left
1030,27800,dodge,challenger,2017,clean vehicle,13627.0,gray,  2c3cdzbt8hh655998,167736227,georgia, usa,21 hours left
1031,18200,dodge,journey,2019,clean vehicle,18291.0,blue,  3c4pddgg9kt805269,167611653,pennsylvania, usa,6 days left
1032,15000,dodge,journey,2018,clean vehicle,38029.0,white,  3c4pdceg6jt516474,167612012,pennsylvania, usa,6 days left
